query_video_path,edit_text,target_video_path,top1,top2,top3
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1113_1122.mp4,Remove the hook.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1187_1196.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1187_1196.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1187_1196.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1060-367_1068-367.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1187_1196.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_1060-367_1068-367.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/5a6434fd-e0ea-4777-b4d2-45845362f171/5a6434fd-e0ea-4777-b4d2-45845362f171_974-933_982-933.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1032_1041.mp4,Pick up the kitchen slice crater instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1076_1085.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1124-854_1132-854.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1124-854_1132-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1017-534_1025-534.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1124-854_1132-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1017-534_1025-534.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1066-654_1074-654.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1076_1085.mp4,Pick up the vase instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1032_1041.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1017-534_1025-534.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1017-534_1025-534.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_985-688_993-688.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1017-534_1025-534.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_985-688_993-688.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/0f809826-2ccb-4a75-abbd-81125f65994c/0f809826-2ccb-4a75-abbd-81125f65994c_1032_1041.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_217_226.mp4,Spill the juice instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1246_1255.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1338-388_1346-388.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1338-388_1346-388.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1096-388_1104-388.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1338-388_1346-388.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1096-388_1104-388.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1319-488_1327-488.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1246_1255.mp4,Use the other hand and drop a phone instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_217_226.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1185-054_1193-054.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1185-054_1193-054.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_217_226.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1185-054_1193-054.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_217_226.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e/7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1197-554_1205-554.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_290_298.mp4,Pick up the nut instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_172_180.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_77-0_85-0.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_77-0_85-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_214-0_222-0.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_77-0_85-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_214-0_222-0.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_290_298.mp4,No action required.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_290_298.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_214-0_222-0.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_214-0_222-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_77-0_85-0.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_214-0_222-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_77-0_85-0.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0_5.mp4,Pick up the tissue paper.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_290_298.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0-0_4-0.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0-0_4-0.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_172_180.mp4,Pick up tissue paper instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_290_298.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0_5.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_36-0_44-0.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0_5.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/2206d2df-ebea-4f46-a833-ae52ccbbcfb4/2206d2df-ebea-4f46-a833-ae52ccbbcfb4_0-0_4-0.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596_1605.mp4,Look at it.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1548_1557.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1719-988_1727-988.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1719-988_1727-988.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1707-688_1715-688.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1548_1557.mp4,Turn it inside out.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596_1605.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596_1605.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596_1605.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596-688_1604-688.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596_1605.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596-688_1604-688.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1548-954_1556-954.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1691_1700.mp4,Cut it instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1707_1716.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1719-988_1727-988.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1718-488_1726-488.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1719-988_1727-988.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1691-67_1699-67.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1669_1678.mp4,Adjust it on the machine.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1655_1664.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1643-821_1651-821.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1643-821_1651-821.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1691-67_1699-67.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1643-821_1651-821.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1691-67_1699-67.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1691_1700.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1768_1777.mp4,Adjust the cloth instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1655_1664.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1604-088_1612-088.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1604-088_1612-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1641-354_1649-354.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1604-088_1612-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1641-354_1649-354.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8240bbf6-df43-4677-9508-b281558c5856/8240bbf6-df43-4677-9508-b281558c5856_1596-688_1604-688.mp4"
